numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20170202180000;100040;90;1;160;5.100000;284.350000;281.550000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99180;mq;mq;-840;280.650000;mq;285.650000;mq;279.650000;mq;mq;8.500000;11.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170202180000;100120;-30;6;180;6.200000;284.250000;280.950000;80;48400;0;mq;mq;100;3;800;mq;mq;mq;99560;mq;mq;-800;280.850000;mq;286.250000;mq;278.750000;mq;mq;10.100000;10.100000;-10;mq;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;1;mq;840;3;mq;1050;7;mq;1860;mq;mq;mq;
07020;20170202180000;99430;190;3;180;11.800000;284.050000;281.050000;82;14000;2;2;mq;90;7;800;35;mq;mq;99330;mq;mq;-1020;283.550000;mq;285.850000;mq;mq;mq;mq;17.600000;19.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;7;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20170202180000;99790;130;1;180;9.600000;283.250000;280.350000;82;52790;0;mq;mq;100;7;800;mq;mq;mq;98990;mq;mq;-970;282.650000;mq;285.150000;mq;280.950000;mq;mq;14.700000;14.700000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.400000;1.000000;1.000000;mq;mq;mq;mq;3;mq;690;7;mq;900;7;mq;1080;mq;mq;mq;
07037;20170202180000;100050;50;3;170;5.500000;283.250000;281.850000;91;19670;0;mq;mq;100;1;450;mq;mq;mq;98240;mq;mq;-860;280.850000;mq;284.250000;mq;279.450000;mq;mq;8.000000;10.500000;-10;mq;0.000000;mq;mq;-0.100000;1.200000;1.400000;2.000000;2.200000;mq;mq;mq;mq;1;mq;480;7;mq;1740;8;mq;2040;mq;mq;mq;
07072;20170202180000;100380;-20;8;130;4.000000;283.050000;280.450000;84;20000;0;mq;mq;90;7;2820;mq;mq;mq;99240;mq;mq;-780;278.950000;mq;287.550000;mq;277.150000;mq;mq;4.800000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;2820;7;mq;4020;mq;mq;mq;mq;mq;mq;
07110;20170202180000;99460;300;3;210;9.900000;283.250000;280.150000;81;9770;0;mq;mq;100;8;800;mq;mq;mq;98300;mq;mq;-860;283.150000;mq;285.850000;mq;mq;mq;mq;15.100000;16.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.600000;1.200000;10.700000;mq;mq;mq;mq;2;mq;780;7;mq;1020;8;mq;1230;mq;mq;mq;
07117;20170202180000;99440;300;3;50;7.200000;284.250000;279.350000;72;8000;2;2;mq;75;3;450;38;20;11;98750;mq;mq;-910;283.750000;mq;287.350000;mq;mq;mq;mq;15.300000;15.300000;-10;1;mq;mq;mq;0.000000;0.000000;0.600000;1.000000;1.200000;mq;mq;mq;mq;1;8;500;3;6;800;3;0;6000;mq;mq;mq;
07130;20170202180000;99920;190;3;180;6.400000;283.150000;281.950000;92;14870;0;mq;mq;100;8;450;mq;mq;mq;99480;mq;mq;-890;282.050000;mq;285.450000;mq;281.950000;mq;mq;9.400000;13.300000;-10;2;0.000000;mq;mq;1.100000;5.100000;5.700000;6.700000;7.100000;mq;mq;mq;mq;7;mq;390;8;mq;600;mq;mq;mq;mq;mq;mq;
07139;20170202180000;100130;190;1;190;4.400000;282.650000;281.450000;92;13530;60;mq;mq;100;8;250;mq;mq;mq;98400;mq;mq;-840;281.250000;mq;283.550000;mq;278.950000;mq;mq;8.400000;8.400000;-10;2;0.000000;mq;mq;-0.100000;0.800000;1.400000;2.000000;2.000000;mq;mq;mq;mq;5;mq;270;6;mq;450;7;mq;1200;mq;mq;mq;
07149;20170202180000;100240;-20;5;200;3.400000;285.650000;280.750000;72;25000;3;6;2;90;7;800;35;mq;mq;99170;mq;mq;-890;281.550000;mq;285.650000;mq;mq;mq;mq;6.100000;6.900000;-10;1;0.000000;0.000000;-60;-0.100000;-0.100000;0.200000;0.200000;0.400000;mq;mq;mq;mq;7;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20170202180000;100410;10;1;140;2.400000;285.650000;280.350000;70;20000;0;mq;mq;100;8;2250;mq;mq;mq;99010;mq;mq;-820;280.550000;mq;288.250000;mq;277.950000;mq;mq;3.600000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2280;8;mq;2640;mq;mq;mq;mq;mq;mq;
07181;20170202180000;100630;0;5;220;5.500000;284.950000;278.750000;66;60000;0;mq;mq;100;8;2820;mq;mq;mq;96610;mq;mq;-680;279.050000;mq;287.550000;mq;274.150000;mq;mq;8.200000;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;2;mq;2820;5;mq;4740;6;mq;5460;mq;mq;mq;
07190;20170202180000;100970;-20;5;20;1.300000;276.450000;276.350000;99;140;45;mq;mq;101;9;30;mq;mq;mq;99110;mq;mq;-700;275.050000;mq;278.650000;mq;274.050000;mq;mq;2.000000;3.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20170202180000;99910;230;2;230;12.100000;284.550000;281.050000;79;9000;2;2;mq;90;5;450;33;22;mq;99400;mq;mq;-870;284.350000;mq;285.550000;mq;mq;mq;mq;16.800000;18.600000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;3.600000;mq;mq;mq;mq;3;7;300;3;8;800;5;4;3000;mq;mq;mq;
07222;20170202180000;100140;150;3;230;4.200000;282.850000;281.650000;92;17920;0;mq;mq;100;2;800;mq;mq;mq;99830;mq;mq;-880;282.750000;mq;284.550000;mq;281.550000;mq;mq;6.900000;10.000000;-10;2;0.000000;mq;mq;0.400000;2.000000;3.800000;6.000000;6.400000;mq;mq;mq;mq;2;mq;660;7;mq;1620;8;mq;1980;mq;8;mq;
07240;20170202180000;100340;180;1;210;3.900000;282.850000;281.750000;93;19750;0;mq;mq;100;1;250;mq;mq;mq;99000;mq;mq;-790;281.750000;mq;285.550000;mq;280.150000;mq;mq;6.100000;6.500000;-10;2;0.000000;mq;mq;-0.100000;1.800000;1.800000;2.000000;2.000000;mq;mq;mq;mq;1;mq;270;3;mq;1800;6;mq;2100;mq;mq;mq;
07255;20170202180000;100450;90;3;240;1.300000;284.450000;281.150000;80;20000;0;mq;mq;100;8;1250;mq;mq;mq;98480;mq;mq;-850;280.050000;mq;288.350000;mq;277.350000;mq;mq;2.000000;7.300000;-10;mq;0.000000;mq;mq;0.200000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;6;mq;1170;8;mq;1410;mq;mq;mq;mq;mq;mq;
07280;20170202180000;100650;-20;8;180;7.800000;286.450000;279.050000;61;58600;0;mq;mq;100;8;1750;mq;mq;mq;97980;mq;mq;-760;273.850000;mq;286.950000;mq;274.050000;mq;mq;12.600000;12.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1860;5;mq;3900;7;mq;4560;mq;mq;mq;
07299;20170202180000;100960;30;3;150;2.800000;280.950000;277.350000;78;20000;3;2;2;90;6;mq;30;23;12;97690;mq;mq;-650;276.150000;mq;286.050000;mq;273.950000;mq;mq;3.900000;3.900000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;3;3300;7;0;7000;mq;mq;mq;mq;mq;mq;
07314;20170202180000;100430;170;3;230;8.200000;283.650000;281.050000;84;10000;25;2;mq;100;8;800;37;mq;mq;100150;mq;mq;-760;282.250000;mq;284.450000;mq;mq;mq;mq;9.900000;10.900000;-10;2;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;6;8;700;7;4;2000;mq;mq;mq;mq;mq;mq;
07335;20170202180000;100490;250;1;200;5.200000;282.050000;280.450000;90;15840;61;mq;mq;100;8;1750;mq;mq;mq;99050;mq;mq;-730;282.050000;mq;285.750000;mq;280.650000;mq;mq;7.800000;8.600000;-10;2;0.000000;mq;mq;0.200000;1.000000;1.000000;1.600000;1.600000;mq;mq;mq;mq;4;mq;1740;8;mq;2160;mq;mq;mq;mq;mq;mq;
07434;20170202180000;100720;260;3;260;7.100000;280.350000;279.150000;92;8060;64;mq;mq;100;8;450;mq;mq;mq;95940;mq;mq;-670;280.350000;mq;285.550000;mq;278.750000;mq;mq;12.500000;15.800000;-10;2;0.000000;mq;mq;1.000000;1.400000;1.400000;1.400000;1.400000;mq;mq;mq;mq;5;mq;420;6;mq;600;8;mq;1020;mq;9;mq;
07460;20170202180000;100590;50;3;190;7.800000;285.450000;279.250000;66;60000;0;mq;mq;100;1;450;mq;mq;mq;96770;mq;mq;-790;281.250000;mq;287.450000;mq;276.150000;mq;mq;11.400000;13.300000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;300;8;mq;5700;mq;mq;mq;mq;mq;mq;
07471;20170202180000;mq;-10;8;170;9.200000;281.350000;277.750000;78;20000;0;mq;mq;100;8;1750;mq;mq;mq;91210;mq;717;-740;279.650000;mq;283.650000;mq;276.150000;mq;mq;16.600000;17.700000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;1800;8;mq;2700;mq;mq;mq;mq;mq;mq;
07481;20170202180000;100850;50;3;190;10.100000;287.450000;279.750000;60;55570;0;2;2;100;8;2250;mq;mq;mq;98030;mq;mq;-670;279.850000;mq;290.050000;mq;mq;mq;mq;14.800000;17.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2220;7;mq;2700;8;mq;3240;mq;mq;mq;
07510;20170202180000;100730;170;1;190;3.900000;282.350000;280.750000;90;33100;61;mq;mq;100;2;1250;mq;mq;mq;100150;mq;mq;-570;282.350000;mq;288.450000;mq;281.350000;mq;mq;5.200000;10.800000;-10;2;0.000000;mq;mq;2.300000;4.900000;7.300000;8.100000;8.100000;mq;mq;mq;mq;2;mq;1440;8;mq;1740;mq;8;mq;mq;mq;mq;
07535;20170202180000;100850;320;3;260;2.600000;284.050000;282.950000;93;7000;61;mq;mq;100;mq;800;mq;mq;mq;97760;mq;mq;mq;283.250000;mq;287.850000;mq;mq;mq;mq;mq;5.100000;-10;mq;0.000000;mq;mq;mq;2.000000;mq;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20170202180000;100860;30;3;130;8.600000;281.950000;280.750000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92620;mq;mq;-660;280.950000;mq;283.050000;mq;279.950000;mq;mq;13.600000;14.800000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20170202180000;101120;70;0;200;3.300000;286.750000;280.950000;68;20000;58;mq;mq;mq;mq;mq;mq;mq;mq;100240;mq;mq;-630;282.550000;mq;289.050000;mq;281.350000;mq;mq;5.700000;8.500000;-10;1;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20170202180000;mq;60;1;0;0.000000;282.650000;275.050000;59;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91350;mq;1468;-440;276.550000;mq;284.950000;mq;273.950000;mq;mq;1.300000;6.600000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20170202180000;100840;330;1;300;2.600000;283.850000;280.350000;79;60000;0;mq;mq;100;mq;1750;mq;mq;mq;100130;mq;mq;mq;280.750000;mq;289.150000;mq;mq;mq;mq;mq;5.100000;-10;mq;0.000000;mq;mq;mq;1.000000;mq;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20170202180000;100820;300;0;180;13.200000;283.550000;277.650000;67;60000;0;mq;mq;100;8;2580;mq;mq;mq;96530;mq;mq;-520;277.750000;mq;287.850000;mq;276.750000;mq;mq;19.100000;20.500000;-10;2;0.000000;mq;mq;1.200000;4.200000;4.200000;4.200000;4.200000;mq;mq;mq;mq;1;mq;2580;3;mq;3120;8;mq;3780;mq;8;mq;
07627;20170202180000;101020;570;3;320;7.600000;283.750000;279.150000;73;20000;0;mq;mq;100;7;800;mq;mq;mq;96140;mq;mq;-330;274.350000;mq;291.450000;mq;274.250000;mq;mq;11.400000;14.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;660;3;mq;870;7;mq;1110;mq;mq;mq;
07630;20170202180000;101040;500;3;270;10.100000;284.850000;279.550000;70;12470;61;mq;mq;100;7;800;mq;mq;mq;99250;mq;mq;-430;283.350000;mq;287.550000;mq;280.750000;mq;mq;15.900000;19.700000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;780;5;mq;1020;6;mq;1260;mq;9;mq;
07643;20170202180000;101100;20;3;130;10.400000;286.050000;284.450000;90;8000;60;6;6;100;8;450;35;mq;mq;101000;mq;mq;-670;285.650000;mq;287.050000;mq;284.350000;mq;mq;13.600000;17.700000;-10;2;0.000000;0.000000;-60;0.400000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;5;6;570;7;6;1500;mq;mq;mq;mq;mq;mq;
07650;20170202180000;101320;50;1;110;8.500000;287.250000;282.050000;71;39320;0;mq;mq;100;7;800;mq;mq;mq;100940;mq;mq;-530;284.750000;mq;290.650000;mq;281.750000;mq;mq;12.600000;12.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;900;8;mq;3540;mq;mq;mq;mq;mq;mq;
07661;20170202180000;101530;0;5;110;5.400000;285.750000;283.850000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99930;mq;mq;-440;283.250000;mq;287.750000;mq;mq;mq;mq;9.900000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20170202180000;101770;30;1;70;5.800000;286.650000;284.650000;88;15000;60;6;2;100;8;800;38;mq;mq;101460;mq;mq;-260;284.150000;mq;288.550000;mq;283.250000;mq;mq;6.900000;7.500000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;6;6;650;7;6;1000;mq;mq;mq;mq;mq;mq;
07747;20170202180000;100750;100;3;50;0.800000;284.750000;281.750000;82;10380;0;mq;mq;100;8;7080;mq;mq;mq;100220;mq;mq;-880;278.450000;mq;288.550000;mq;274.450000;mq;mq;1.200000;1.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;7080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170202180000;101910;120;1;40;2.700000;285.050000;280.150000;72;26600;0;mq;mq;mq;2;6900;mq;mq;mq;101800;mq;mq;-180;282.050000;mq;291.250000;mq;280.750000;mq;mq;4.800000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;6900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20170202180000;101890;70;3;0;0.000000;285.450000;283.850000;90;10000;3;2;2;100;5;250;37;20;12;101740;mq;mq;-270;280.550000;mq;287.150000;mq;280.650000;mq;mq;1.000000;5.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;0.200000;0.400000;mq;mq;mq;mq;3;7;240;5;6;690;5;0;7500;mq;mq;mq;
61972;20170202180000;101140;0;mq;150;3.900000;301.850000;296.750000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;10;mq;300.150000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20170202180000;101120;0;mq;140;7.000000;300.650000;297.050000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;50;mq;299.950000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170202180000;101330;70;2;170;2.400000;297.450000;295.850000;91;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101180;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;4.500000;4.500000;-10;mq;mq;mq;mq;0.000000;0.000000;1.400000;48.200000;48.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20170202180000;101410;mq;mq;120;1.000000;280.450000;279.850000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99630;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20170202180000;102080;-30;6;300;7.700000;278.750000;274.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101710;mq;mq;mq;mq;mq;285.950000;mq;mq;mq;mq;mq;13.400000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20170202180000;101120;70;0;300;1.700000;300.550000;297.850000;85;18130;0;mq;mq;mq;0;mq;mq;mq;mq;101040;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;2.800000;2.800000;-10;mq;mq;mq;mq;0.000000;0.000000;7.300000;10.700000;10.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20170202180000;100760;-50;5;60;7.100000;269.950000;268.050000;87;4000;71;7;7;100;8;450;37;mq;mq;100670;mq;mq;-550;268.250000;mq;270.950000;mq;271.350000;mq;mq;9.600000;10.600000;-10;16;0.020000;0.010000;-60;-0.100000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;7;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20170202180000;101650;-220;6;90;6.400000;300.650000;293.250000;64;36620;mq;mq;mq;mq;mq;mq;mq;mq;mq;101560;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.200000;3.200000;9.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20170202180000;101550;-220;6;90;8.800000;301.650000;293.950000;63;27280;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;3.100000;5.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20170202180000;101100;10;mq;40;3.800000;302.450000;295.650000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-60;mq;296.150000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20170202180000;101080;-220;8;50;8.000000;301.750000;296.650000;74;32690;0;mq;mq;100;5;800;mq;mq;mq;100990;mq;mq;-80;mq;mq;mq;mq;297.750000;mq;mq;10.400000;11.500000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;0.600000;0.600000;mq;mq;mq;mq;3;mq;720;4;mq;990;5;mq;1170;mq;mq;mq;
81408;20170202180000;101010;10;mq;30;2.900000;302.050000;297.150000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-50;mq;296.450000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;6.200000;6.800000;6.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20170202180000;100970;10;mq;50;2.600000;304.250000;296.650000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99790;mq;mq;-100;mq;296.150000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;10.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20170202180000;98660;-50;7;120;17.000000;269.650000;266.350000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98130;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;27.300000;27.300000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20170202210000;100090;50;3;170;2.500000;283.850000;281.050000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99230;mq;mq;-760;mq;mq;mq;mq;280.150000;mq;mq;4.100000;7.400000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170202210000;100090;-30;8;190;5.700000;284.750000;281.450000;80;37490;0;mq;mq;100;6;800;mq;mq;mq;99530;mq;mq;-800;mq;mq;mq;mq;280.550000;mq;mq;8.100000;8.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;4;mq;690;5;mq;960;6;mq;1470;mq;mq;mq;
07020;20170202210000;99660;230;1;190;11.200000;283.550000;280.750000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99560;mq;mq;-700;mq;mq;mq;mq;mq;mq;mq;15.900000;15.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20170202210000;99940;150;0;180;5.100000;282.650000;280.250000;85;34120;0;mq;mq;100;8;800;mq;mq;mq;99140;mq;mq;-740;mq;mq;mq;mq;279.850000;mq;mq;7.800000;7.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.400000;1.000000;mq;mq;mq;mq;6;mq;690;8;mq;1080;mq;mq;mq;mq;mq;mq;
07037;20170202210000;100150;100;1;200;6.700000;282.550000;279.950000;84;48540;0;mq;mq;100;4;450;mq;mq;mq;98340;mq;mq;-740;mq;mq;mq;mq;279.550000;mq;mq;9.500000;9.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;1.200000;2.000000;2.200000;mq;mq;mq;mq;3;mq;510;4;mq;1200;5;mq;2040;mq;mq;mq;
07072;20170202210000;100350;-20;7;190;3.700000;284.850000;281.150000;78;20000;0;mq;mq;100;8;1750;mq;mq;mq;99220;mq;mq;-790;mq;mq;mq;mq;278.750000;mq;mq;6.600000;8.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;1620;8;mq;2160;mq;mq;mq;mq;mq;mq;
07110;20170202210000;99720;250;1;230;8.300000;282.150000;278.350000;77;18650;0;mq;mq;mq;2;1250;mq;mq;mq;98550;mq;mq;-440;mq;mq;mq;mq;mq;mq;mq;12.100000;14.400000;-10;1;0.000000;mq;mq;0.000000;0.400000;0.400000;1.000000;10.100000;mq;mq;mq;mq;2;mq;1050;3;mq;1680;5;mq;4260;mq;mq;mq;
07117;20170202210000;99660;220;1;50;7.200000;283.050000;278.850000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98970;mq;mq;-580;mq;mq;mq;mq;mq;mq;mq;13.400000;14.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20170202210000;100050;130;1;220;5.400000;282.650000;279.950000;83;19930;51;mq;mq;100;5;450;mq;mq;mq;99610;mq;mq;-690;mq;mq;mq;mq;281.350000;mq;mq;8.300000;12.100000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;5.100000;5.900000;7.100000;mq;mq;mq;mq;2;mq;510;3;mq;690;5;mq;1170;mq;mq;mq;
07139;20170202210000;100190;60;2;200;5.200000;281.850000;280.250000;90;20000;0;mq;mq;100;8;450;mq;mq;mq;98460;mq;mq;-730;mq;mq;mq;mq;280.050000;mq;mq;8.500000;10.100000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;0.800000;2.000000;2.000000;mq;mq;mq;mq;7;mq;480;8;mq;660;mq;mq;mq;mq;mq;mq;
07149;20170202210000;100310;60;0;210;4.400000;283.450000;280.650000;83;43130;1;2;2;90;5;450;35;27;mq;99230;mq;mq;-780;mq;mq;mq;mq;mq;mq;mq;8.100000;8.100000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;-0.100000;0.200000;0.400000;mq;mq;mq;mq;5;6;400;7;3;2600;mq;mq;mq;mq;mq;mq;
07168;20170202210000;100450;40;3;190;7.300000;285.850000;280.950000;72;20000;0;mq;mq;100;8;1250;mq;mq;mq;99050;mq;mq;-750;mq;mq;mq;mq;280.150000;mq;mq;11.300000;11.300000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;1110;7;mq;1500;8;mq;1860;mq;mq;mq;
07181;20170202210000;100580;-50;7;220;6.400000;284.650000;279.150000;69;60000;0;mq;mq;90;7;1750;mq;mq;mq;96560;mq;mq;-700;mq;mq;mq;mq;279.750000;mq;mq;9.000000;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1800;6;mq;2340;7;mq;3600;mq;mq;mq;
07190;20170202210000;100890;-80;8;270;1.500000;275.450000;275.350000;99;700;44;mq;mq;100;5;30;mq;mq;mq;99030;mq;mq;-730;mq;mq;mq;mq;273.350000;mq;mq;2.400000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;30;8;mq;3060;mq;mq;mq;mq;mq;mq;
